Name	Map	K4_1	K5_1	K6_1	K4_2	K5_2	K6_2	K4_3	K5_3	K6_3	K4_4	K5_4	K6_4	K4_5	K5_5	K6_5	K4_6	K5_6	K6_6	K4_7	K5_7	K6_7	K4_8	K5_8	K6_8	K4_9	K5_9	K6_9	K4_10	K5_10	K6_10	Show Resp.	Comment
RAND_04238	FALSE	5	5	5	5	5	5	9	9	9	3	3	3	7	7	7	3	3	3	5	5	5	11	11	11	9	9	9	5	5	5	FALSE	
RAND_04239	FALSE	5	5	5	3	3	3	5	5	5	11	11	11	9	9	9	7	7	7	5	5	5	11	11	11	7	7	7	1	1	1	FALSE	
RAND_04240	FALSE	5	5	5	7	7	7	11	11	11	9	9	9	5	5	5	7	7	7	7	7	7	9	9	9	11	11	11	1	1	1	FALSE	
RAND_04241	FALSE	5	5	5	11	11	11	3	3	3	5	5	5	7	7	7	5	5	5	7	7	7	3	3	3	7	7	7	7	7	7	FALSE	
RAND_04242	FALSE	5	5	5	11	11	11	3	3	3	11	11	11	11	11	11	11	11	11	5	5	5	11	11	11	5	5	5	7	7	7	FALSE	
RAND_04243	FALSE	5	5	5	5	5	5	5	5	5	11	11	11	7	7	7	5	5	5	7	7	7	11	11	11	11	11	11	5	5	5	FALSE	
RAND_04244	FALSE	5	5	5	1	1	1	5	5	5	7	7	7	9	9	9	7	7	7	1	1	1	1	1	1	3	3	3	3	3	3	FALSE	
RAND_04245	FALSE	5	5	5	7	7	7	11	11	11	9	9	9	9	9	9	3	3	3	5	5	5	1	1	1	1	1	1	1	1	1	FALSE	
RAND_04246	FALSE	5	5	5	9	9	9	3	3	3	3	3	3	1	1	1	11	11	11	1	1	1	9	9	9	9	9	9	1	1	1	FALSE	
RAND_04247	FALSE	5	5	5	7	7	7	1	1	1	3	3	3	5	5	5	1	1	1	9	9	9	7	7	7	5	5	5	9	9	9	FALSE	
RAND_04248	FALSE	5	5	5	5	5	5	9	9	9	1	1	1	11	11	11	1	1	1	5	5	5	3	3	3	11	11	11	7	7	7	FALSE	
RAND_04249	FALSE	5	5	5	7	7	7	9	9	9	3	3	3	7	7	7	7	7	7	9	9	9	9	9	9	9	9	9	11	11	11	FALSE	
RAND_04250	FALSE	5	5	5	7	7	7	1	1	1	11	11	11	1	1	1	11	11	11	11	11	11	11	11	11	11	11	11	5	5	5	FALSE	
RAND_04251	FALSE	5	5	5	9	9	9	5	5	5	5	5	5	11	11	11	9	9	9	9	9	9	3	3	3	5	5	5	11	11	11	FALSE	
RAND_04252	FALSE	5	5	5	5	5	5	9	9	9	5	5	5	7	7	7	3	3	3	7	7	7	5	5	5	3	3	3	7	7	7	FALSE	
RAND_04253	FALSE	5	5	5	5	5	5	11	11	11	1	1	1	5	5	5	7	7	7	11	11	11	11	11	11	5	5	5	1	1	1	FALSE	
RAND_04254	FALSE	5	5	5	5	5	5	3	3	3	1	1	1	5	5	5	11	11	11	11	11	11	7	7	7	5	5	5	3	3	3	FALSE	
RAND_04255	FALSE	5	5	5	5	5	5	5	5	5	7	7	7	11	11	11	11	11	11	3	3	3	3	3	3	5	5	5	9	9	9	FALSE	
RAND_04256	FALSE	5	5	5	5	5	5	5	5	5	7	7	7	3	3	3	7	7	7	11	11	11	7	7	7	9	9	9	5	5	5	FALSE	
RAND_04257	FALSE	5	5	5	7	7	7	5	5	5	1	1	1	9	9	9	9	9	9	5	5	5	1	1	1	9	9	9	5	5	5	FALSE	
RAND_04258	FALSE	5	5	5	1	1	1	9	9	9	1	1	1	5	5	5	9	9	9	7	7	7	5	5	5	3	3	3	9	9	9	FALSE	
RAND_04259	FALSE	5	5	5	1	1	1	9	9	9	7	7	7	7	7	7	9	9	9	3	3	3	3	3	3	3	3	3	7	7	7	FALSE	
RAND_04260	FALSE	5	5	5	3	3	3	11	11	11	9	9	9	5	5	5	3	3	3	1	1	1	7	7	7	9	9	9	11	11	11	FALSE	
RAND_04261	FALSE	5	5	5	9	9	9	11	11	11	1	1	1	11	11	11	9	9	9	5	5	5	11	11	11	11	11	11	7	7	7	FALSE	
RAND_04262	FALSE	5	5	5	3	3	3	11	11	11	1	1	1	9	9	9	5	5	5	3	3	3	9	9	9	5	5	5	5	5	5	FALSE	
RAND_04263	FALSE	5	5	5	1	1	1	3	3	3	3	3	3	9	9	9	5	5	5	11	11	11	11	11	11	11	11	11	5	5	5	FALSE	
RAND_04264	FALSE	5	5	5	1	1	1	11	11	11	7	7	7	11	11	11	7	7	7	5	5	5	7	7	7	5	5	5	5	5	5	FALSE	
RAND_04265	FALSE	5	5	5	11	11	11	11	11	11	9	9	9	1	1	1	3	3	3	3	3	3	7	7	7	11	11	11	1	1	1	FALSE	
RAND_04266	FALSE	5	5	5	9	9	9	1	1	1	1	1	1	11	11	11	9	9	9	1	1	1	3	3	3	11	11	11	7	7	7	FALSE	
RAND_04267	FALSE	5	5	5	1	1	1	11	11	11	11	11	11	5	5	5	1	1	1	1	1	1	5	5	5	5	5	5	7	7	7	FALSE	
RAND_04268	FALSE	5	5	5	7	7	7	1	1	1	9	9	9	3	3	3	7	7	7	3	3	3	1	1	1	3	3	3	3	3	3	FALSE	
RAND_04269	FALSE	5	5	5	11	11	11	5	5	5	7	7	7	7	7	7	3	3	3	3	3	3	11	11	11	3	3	3	5	5	5	FALSE	
RAND_04270	FALSE	5	5	5	7	7	7	7	7	7	9	9	9	9	9	9	11	11	11	5	5	5	7	7	7	9	9	9	3	3	3	FALSE	
RAND_04271	FALSE	5	5	5	5	5	5	7	7	7	9	9	9	3	3	3	3	3	3	3	3	3	11	11	11	9	9	9	11	11	11	FALSE	
RAND_04272	FALSE	5	5	5	11	11	11	5	5	5	11	11	11	7	7	7	9	9	9	1	1	1	11	11	11	7	7	7	11	11	11	FALSE	
RAND_04273	FALSE	5	5	5	11	11	11	1	1	1	3	3	3	3	3	3	1	1	1	9	9	9	1	1	1	5	5	5	7	7	7	FALSE	
RAND_04274	FALSE	5	5	5	7	7	7	5	5	5	7	7	7	5	5	5	11	11	11	5	5	5	11	11	11	9	9	9	5	5	5	FALSE	
RAND_04275	FALSE	5	5	5	5	5	5	7	7	7	1	1	1	9	9	9	1	1	1	5	5	5	1	1	1	3	3	3	9	9	9	FALSE	
RAND_04276	FALSE	5	5	5	9	9	9	9	9	9	3	3	3	7	7	7	11	11	11	5	5	5	1	1	1	1	1	1	1	1	1	FALSE	
RAND_04277	FALSE	5	5	5	7	7	7	5	5	5	5	5	5	11	11	11	11	11	11	9	9	9	7	7	7	11	11	11	1	1	1	FALSE	
RAND_04278	FALSE	5	5	5	9	9	9	1	1	1	9	9	9	7	7	7	1	1	1	3	3	3	7	7	7	5	5	5	3	3	3	FALSE	
RAND_04279	FALSE	5	5	5	7	7	7	9	9	9	7	7	7	11	11	11	5	5	5	3	3	3	9	9	9	9	9	9	7	7	7	FALSE	
RAND_04280	FALSE	5	5	5	1	1	1	5	5	5	1	1	1	3	3	3	5	5	5	5	5	5	1	1	1	9	9	9	7	7	7	FALSE	
RAND_04281	FALSE	5	5	5	5	5	5	3	3	3	7	7	7	7	7	7	5	5	5	3	3	3	7	7	7	11	11	11	1	1	1	FALSE	
RAND_04282	FALSE	5	5	5	5	5	5	9	9	9	9	9	9	11	11	11	5	5	5	9	9	9	9	9	9	7	7	7	1	1	1	FALSE	
RAND_04283	FALSE	5	5	5	3	3	3	9	9	9	5	5	5	7	7	7	11	11	11	1	1	1	9	9	9	9	9	9	9	9	9	FALSE	
RAND_04284	FALSE	5	5	5	9	9	9	1	1	1	3	3	3	7	7	7	1	1	1	3	3	3	5	5	5	11	11	11	5	5	5	FALSE	
RAND_04285	FALSE	5	5	5	9	9	9	9	9	9	9	9	9	1	1	1	11	11	11	9	9	9	3	3	3	11	11	11	7	7	7	FALSE	
RAND_04286	FALSE	5	5	5	3	3	3	5	5	5	9	9	9	3	3	3	7	7	7	9	9	9	7	7	7	5	5	5	9	9	9	FALSE	
RAND_04287	FALSE	5	5	5	1	1	1	5	5	5	5	5	5	3	3	3	1	1	1	9	9	9	11	11	11	9	9	9	5	5	5	FALSE	
RAND_04288	FALSE	5	5	5	9	9	9	7	7	7	1	1	1	3	3	3	1	1	1	1	1	1	11	11	11	11	11	11	3	3	3	FALSE	
RAND_04289	FALSE	5	5	5	7	7	7	9	9	9	9	9	9	9	9	9	1	1	1	3	3	3	7	7	7	3	3	3	9	9	9	FALSE	
RAND_04290	FALSE	5	5	5	3	3	3	11	11	11	5	5	5	9	9	9	3	3	3	5	5	5	7	7	7	9	9	9	9	9	9	FALSE	
RAND_04291	FALSE	5	5	5	11	11	11	9	9	9	11	11	11	1	1	1	1	1	1	3	3	3	11	11	11	11	11	11	5	5	5	FALSE	
RAND_04292	FALSE	5	5	5	5	5	5	11	11	11	5	5	5	11	11	11	11	11	11	11	11	11	3	3	3	9	9	9	7	7	7	FALSE	
RAND_04293	FALSE	5	5	5	7	7	7	9	9	9	1	1	1	9	9	9	7	7	7	11	11	11	9	9	9	1	1	1	7	7	7	FALSE	
RAND_04294	FALSE	5	5	5	3	3	3	9	9	9	11	11	11	9	9	9	1	1	1	9	9	9	3	3	3	3	3	3	7	7	7	FALSE	
RAND_04295	FALSE	5	5	5	3	3	3	11	11	11	1	1	1	11	11	11	1	1	1	7	7	7	5	5	5	7	7	7	11	11	11	FALSE	
RAND_04296	FALSE	5	5	5	7	7	7	3	3	3	9	9	9	1	1	1	1	1	1	3	3	3	11	11	11	3	3	3	1	1	1	FALSE	
RAND_04297	FALSE	5	5	5	7	7	7	5	5	5	7	7	7	7	7	7	3	3	3	1	1	1	1	1	1	1	1	1	11	11	11	FALSE	
RAND_04298	FALSE	5	5	5	7	7	7	5	5	5	5	5	5	1	1	1	1	1	1	11	11	11	5	5	5	11	11	11	7	7	7	FALSE	
RAND_04299	FALSE	5	5	5	5	5	5	1	1	1	5	5	5	7	7	7	7	7	7	3	3	3	5	5	5	9	9	9	5	5	5	FALSE	
RAND_04300	FALSE	5	5	5	9	9	9	5	5	5	7	7	7	11	11	11	5	5	5	7	7	7	7	7	7	3	3	3	5	5	5	FALSE	
RAND_04301	FALSE	5	5	5	5	5	5	7	7	7	9	9	9	1	1	1	3	3	3	1	1	1	9	9	9	3	3	3	5	5	5	FALSE	
RAND_04302	FALSE	5	5	5	11	11	11	9	9	9	11	11	11	3	3	3	7	7	7	1	1	1	1	1	1	9	9	9	3	3	3	FALSE	
RAND_04303	FALSE	5	5	5	11	11	11	3	3	3	9	9	9	9	9	9	7	7	7	5	5	5	9	9	9	5	5	5	7	7	7	FALSE	
RAND_04304	FALSE	5	5	5	7	7	7	9	9	9	7	7	7	3	3	3	9	9	9	3	3	3	5	5	5	7	7	7	11	11	11	FALSE	
RAND_04305	FALSE	5	5	5	1	1	1	7	7	7	3	3	3	9	9	9	7	7	7	1	1	1	9	9	9	5	5	5	1	1	1	FALSE	
RAND_04306	FALSE	5	5	5	1	1	1	9	9	9	7	7	7	7	7	7	9	9	9	11	11	11	5	5	5	7	7	7	11	11	11	FALSE	
RAND_04307	FALSE	5	5	5	7	7	7	9	9	9	11	11	11	9	9	9	11	11	11	1	1	1	11	11	11	5	5	5	7	7	7	FALSE	
RAND_04308	FALSE	5	5	5	9	9	9	3	3	3	5	5	5	9	9	9	1	1	1	5	5	5	1	1	1	3	3	3	1	1	1	FALSE	
RAND_04309	FALSE	5	5	5	7	7	7	1	1	1	3	3	3	9	9	9	9	9	9	1	1	1	5	5	5	7	7	7	3	3	3	FALSE	
RAND_04310	FALSE	5	5	5	3	3	3	9	9	9	11	11	11	11	11	11	1	1	1	1	1	1	1	1	1	11	11	11	9	9	9	FALSE	
RAND_04311	FALSE	5	5	5	7	7	7	1	1	1	3	3	3	11	11	11	1	1	1	11	11	11	9	9	9	3	3	3	9	9	9	FALSE	
RAND_04312	FALSE	5	5	5	5	5	5	11	11	11	11	11	11	9	9	9	1	1	1	5	5	5	11	11	11	7	7	7	9	9	9	FALSE	
RAND_04313	FALSE	5	5	5	11	11	11	5	5	5	5	5	5	11	11	11	1	1	1	7	7	7	3	3	3	7	7	7	7	7	7	FALSE	
RAND_04314	FALSE	5	5	5	1	1	1	11	11	11	3	3	3	1	1	1	7	7	7	1	1	1	5	5	5	11	11	11	3	3	3	FALSE	
RAND_04315	FALSE	5	5	5	5	5	5	5	5	5	1	1	1	5	5	5	1	1	1	11	11	11	11	11	11	9	9	9	9	9	9	FALSE	
RAND_04316	FALSE	5	5	5	1	1	1	5	5	5	1	1	1	9	9	9	7	7	7	9	9	9	11	11	11	7	7	7	9	9	9	FALSE	
RAND_04317	FALSE	5	5	5	5	5	5	1	1	1	11	11	11	7	7	7	1	1	1	5	5	5	7	7	7	5	5	5	1	1	1	FALSE	
RAND_04318	FALSE	5	5	5	1	1	1	1	1	1	5	5	5	5	5	5	3	3	3	3	3	3	7	7	7	9	9	9	3	3	3	FALSE	
RAND_04319	FALSE	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	11	11	11	1	1	1	1	1	1	5	5	5	1	1	1	FALSE	
RAND_04320	FALSE	5	5	5	1	1	1	1	1	1	7	7	7	7	7	7	11	11	11	11	11	11	7	7	7	9	9	9	5	5	5	FALSE	
RAND_04321	FALSE	5	5	5	9	9	9	9	9	9	3	3	3	9	9	9	5	5	5	5	5	5	5	5	5	3	3	3	7	7	7	FALSE	
RAND_04322	FALSE	5	5	5	3	3	3	1	1	1	9	9	9	5	5	5	5	5	5	1	1	1	11	11	11	9	9	9	9	9	9	FALSE	
RAND_04323	FALSE	5	5	5	7	7	7	9	9	9	3	3	3	3	3	3	11	11	11	5	5	5	11	11	11	1	1	1	7	7	7	FALSE	
RAND_04324	FALSE	5	5	5	5	5	5	9	9	9	3	3	3	9	9	9	11	11	11	5	5	5	1	1	1	9	9	9	7	7	7	FALSE	
RAND_04325	FALSE	5	5	5	1	1	1	7	7	7	11	11	11	5	5	5	11	11	11	5	5	5	1	1	1	11	11	11	9	9	9	FALSE	
RAND_04326	FALSE	5	5	5	11	11	11	7	7	7	1	1	1	5	5	5	5	5	5	7	7	7	5	5	5	1	1	1	5	5	5	FALSE	
RAND_04327	FALSE	5	5	5	11	11	11	7	7	7	9	9	9	3	3	3	9	9	9	9	9	9	11	11	11	5	5	5	11	11	11	FALSE	
RAND_04328	FALSE	5	5	5	3	3	3	1	1	1	5	5	5	1	1	1	9	9	9	9	9	9	7	7	7	3	3	3	1	1	1	FALSE	
RAND_04329	FALSE	5	5	5	7	7	7	3	3	3	11	11	11	9	9	9	5	5	5	11	11	11	9	9	9	9	9	9	3	3	3	FALSE	
RAND_04330	FALSE	5	5	5	5	5	5	11	11	11	5	5	5	1	1	1	9	9	9	11	11	11	1	1	1	7	7	7	1	1	1	FALSE	
RAND_04331	FALSE	5	5	5	9	9	9	9	9	9	3	3	3	11	11	11	1	1	1	3	3	3	9	9	9	11	11	11	1	1	1	FALSE	
RAND_04332	FALSE	5	5	5	7	7	7	7	7	7	9	9	9	9	9	9	5	5	5	9	9	9	11	11	11	11	11	11	7	7	7	FALSE	
RAND_04333	FALSE	5	5	5	9	9	9	7	7	7	5	5	5	3	3	3	5	5	5	5	5	5	11	11	11	3	3	3	9	9	9	FALSE	
RAND_04334	FALSE	5	5	5	11	11	11	5	5	5	1	1	1	9	9	9	3	3	3	1	1	1	3	3	3	3	3	3	3	3	3	FALSE	
RAND_04335	FALSE	5	5	5	7	7	7	1	1	1	9	9	9	9	9	9	11	11	11	1	1	1	7	7	7	5	5	5	7	7	7	FALSE	
RAND_04336	FALSE	5	5	5	9	9	9	7	7	7	11	11	11	9	9	9	3	3	3	5	5	5	5	5	5	9	9	9	11	11	11	FALSE	
RAND_04337	FALSE	5	5	5	3	3	3	9	9	9	1	1	1	1	1	1	5	5	5	1	1	1	1	1	1	1	1	1	3	3	3	FALSE	
RAND_04338	FALSE	5	5	5	5	5	5	9	9	9	3	3	3	1	1	1	9	9	9	11	11	11	9	9	9	9	9	9	5	5	5	FALSE	
RAND_04339	FALSE	5	5	5	9	9	9	5	5	5	7	7	7	1	1	1	5	5	5	7	7	7	3	3	3	3	3	3	5	5	5	FALSE	
RAND_04340	FALSE	5	5	5	1	1	1	9	9	9	9	9	9	1	1	1	9	9	9	3	3	3	3	3	3	11	11	11	9	9	9	FALSE	
RAND_04341	FALSE	5	5	5	3	3	3	1	1	1	1	1	1	9	9	9	11	11	11	3	3	3	9	9	9	5	5	5	11	11	11	FALSE	
RAND_04342	FALSE	5	5	5	9	9	9	7	7	7	1	1	1	11	11	11	9	9	9	11	11	11	11	11	11	3	3	3	1	1	1	FALSE	
RAND_04343	FALSE	5	5	5	5	5	5	1	1	1	5	5	5	5	5	5	9	9	9	11	11	11	3	3	3	7	7	7	7	7	7	FALSE	
RAND_04344	FALSE	5	5	5	1	1	1	3	3	3	9	9	9	7	7	7	3	3	3	1	1	1	5	5	5	1	1	1	3	3	3	FALSE	
RAND_04345	FALSE	5	5	5	9	9	9	5	5	5	11	11	11	3	3	3	1	1	1	3	3	3	7	7	7	1	1	1	1	1	1	FALSE	
RAND_04346	FALSE	5	5	5	7	7	7	1	1	1	9	9	9	9	9	9	1	1	1	11	11	11	9	9	9	1	1	1	1	1	1	FALSE	
RAND_04347	FALSE	5	5	5	9	9	9	3	3	3	1	1	1	7	7	7	5	5	5	11	11	11	1	1	1	5	5	5	9	9	9	FALSE	
RAND_04348	FALSE	5	5	5	7	7	7	7	7	7	5	5	5	7	7	7	11	11	11	7	7	7	7	7	7	3	3	3	9	9	9	FALSE	
RAND_04349	FALSE	5	5	5	9	9	9	11	11	11	9	9	9	1	1	1	9	9	9	9	9	9	1	1	1	3	3	3	11	11	11	FALSE	
RAND_04350	FALSE	5	5	5	11	11	11	3	3	3	11	11	11	3	3	3	5	5	5	9	9	9	5	5	5	11	11	11	11	11	11	FALSE	
RAND_04351	FALSE	5	5	5	5	5	5	9	9	9	7	7	7	3	3	3	7	7	7	1	1	1	5	5	5	11	11	11	11	11	11	FALSE	
RAND_04352	FALSE	5	5	5	3	3	3	11	11	11	3	3	3	1	1	1	3	3	3	1	1	1	1	1	1	7	7	7	11	11	11	FALSE	
RAND_04353	FALSE	5	5	5	5	5	5	5	5	5	11	11	11	11	11	11	5	5	5	3	3	3	3	3	3	5	5	5	3	3	3	FALSE	
RAND_04354	FALSE	5	5	5	11	11	11	11	11	11	9	9	9	1	1	1	9	9	9	5	5	5	9	9	9	1	1	1	11	11	11	FALSE	
RAND_04355	FALSE	5	5	5	11	11	11	1	1	1	9	9	9	9	9	9	5	5	5	3	3	3	11	11	11	7	7	7	1	1	1	FALSE	
RAND_04356	FALSE	5	5	5	9	9	9	5	5	5	1	1	1	11	11	11	5	5	5	5	5	5	1	1	1	3	3	3	5	5	5	FALSE	
RAND_04357	FALSE	5	5	5	5	5	5	5	5	5	11	11	11	3	3	3	5	5	5	7	7	7	9	9	9	11	11	11	7	7	7	FALSE	
RAND_04358	FALSE	5	5	5	7	7	7	11	11	11	7	7	7	5	5	5	9	9	9	5	5	5	1	1	1	11	11	11	5	5	5	FALSE	
RAND_04359	FALSE	5	5	5	3	3	3	11	11	11	5	5	5	11	11	11	3	3	3	3	3	3	3	3	3	1	1	1	9	9	9	FALSE	
RAND_04360	FALSE	5	5	5	5	5	5	3	3	3	5	5	5	9	9	9	9	9	9	7	7	7	1	1	1	11	11	11	3	3	3	FALSE	
RAND_04361	FALSE	5	5	5	9	9	9	11	11	11	3	3	3	1	1	1	1	1	1	3	3	3	9	9	9	5	5	5	11	11	11	FALSE	
RAND_04362	FALSE	5	5	5	7	7	7	9	9	9	1	1	1	7	7	7	7	7	7	3	3	3	11	11	11	5	5	5	5	5	5	FALSE	
RAND_04363	FALSE	5	5	5	9	9	9	9	9	9	7	7	7	1	1	1	11	11	11	9	9	9	3	3	3	9	9	9	7	7	7	FALSE	
RAND_04364	FALSE	5	5	5	9	9	9	7	7	7	11	11	11	9	9	9	11	11	11	3	3	3	1	1	1	9	9	9	7	7	7	FALSE	
RAND_04365	FALSE	5	5	5	3	3	3	11	11	11	3	3	3	7	7	7	7	7	7	9	9	9	11	11	11	9	9	9	7	7	7	FALSE	
RAND_04366	FALSE	5	5	5	5	5	5	11	11	11	11	11	11	5	5	5	7	7	7	9	9	9	5	5	5	3	3	3	9	9	9	FALSE	
RAND_04367	FALSE	5	5	5	7	7	7	7	7	7	7	7	7	5	5	5	5	5	5	11	11	11	3	3	3	11	11	11	9	9	9	FALSE	
RAND_04368	FALSE	5	5	5	3	3	3	3	3	3	7	7	7	7	7	7	11	11	11	7	7	7	7	7	7	7	7	7	9	9	9	FALSE	
RAND_04369	FALSE	5	5	5	3	3	3	3	3	3	3	3	3	1	1	1	5	5	5	7	7	7	5	5	5	5	5	5	5	5	5	FALSE	
RAND_04370	FALSE	5	5	5	9	9	9	5	5	5	3	3	3	7	7	7	3	3	3	3	3	3	5	5	5	1	1	1	3	3	3	FALSE	
RAND_04371	FALSE	5	5	5	5	5	5	9	9	9	5	5	5	3	3	3	7	7	7	7	7	7	11	11	11	3	3	3	5	5	5	FALSE	
RAND_04372	FALSE	5	5	5	11	11	11	5	5	5	3	3	3	1	1	1	5	5	5	7	7	7	3	3	3	9	9	9	9	9	9	FALSE	
RAND_04373	FALSE	5	5	5	9	9	9	7	7	7	7	7	7	3	3	3	7	7	7	9	9	9	1	1	1	5	5	5	11	11	11	FALSE	
RAND_04374	FALSE	5	5	5	3	3	3	11	11	11	7	7	7	5	5	5	9	9	9	1	1	1	9	9	9	3	3	3	9	9	9	FALSE	
RAND_04375	FALSE	5	5	5	9	9	9	3	3	3	3	3	3	9	9	9	9	9	9	9	9	9	5	5	5	1	1	1	7	7	7	FALSE	
RAND_04376	FALSE	5	5	5	9	9	9	3	3	3	11	11	11	5	5	5	7	7	7	9	9	9	5	5	5	11	11	11	7	7	7	FALSE	
RAND_04377	FALSE	5	5	5	7	7	7	7	7	7	7	7	7	9	9	9	3	3	3	9	9	9	1	1	1	1	1	1	3	3	3	FALSE	
RAND_04378	FALSE	5	5	5	3	3	3	9	9	9	3	3	3	9	9	9	7	7	7	9	9	9	5	5	5	11	11	11	9	9	9	FALSE	
RAND_04379	FALSE	5	5	5	1	1	1	7	7	7	11	11	11	7	7	7	7	7	7	11	11	11	3	3	3	1	1	1	5	5	5	FALSE	
RAND_04380	FALSE	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	5	5	5	11	11	11	11	11	11	9	9	9	FALSE	
RAND_04381	FALSE	5	5	5	3	3	3	5	5	5	9	9	9	3	3	3	11	11	11	5	5	5	7	7	7	11	11	11	1	1	1	FALSE	
RAND_04382	FALSE	5	5	5	11	11	11	11	11	11	7	7	7	1	1	1	9	9	9	3	3	3	11	11	11	1	1	1	5	5	5	FALSE	
RAND_04383	FALSE	5	5	5	5	5	5	11	11	11	7	7	7	5	5	5	5	5	5	3	3	3	7	7	7	11	11	11	1	1	1	FALSE	
RAND_04384	FALSE	5	5	5	1	1	1	3	3	3	5	5	5	5	5	5	7	7	7	3	3	3	5	5	5	5	5	5	7	7	7	FALSE	
RAND_04385	FALSE	5	5	5	1	1	1	1	1	1	7	7	7	7	7	7	9	9	9	5	5	5	3	3	3	7	7	7	7	7	7	FALSE	
RAND_04386	FALSE	5	5	5	3	3	3	1	1	1	3	3	3	5	5	5	5	5	5	5	5	5	9	9	9	5	5	5	11	11	11	FALSE	
RAND_04387	FALSE	5	5	5	1	1	1	11	11	11	9	9	9	3	3	3	11	11	11	7	7	7	9	9	9	11	11	11	1	1	1	FALSE	
RAND_04388	FALSE	5	5	5	9	9	9	11	11	11	5	5	5	9	9	9	11	11	11	9	9	9	5	5	5	9	9	9	11	11	11	FALSE	
RAND_04389	FALSE	5	5	5	3	3	3	1	1	1	9	9	9	5	5	5	3	3	3	1	1	1	1	1	1	11	11	11	9	9	9	FALSE	
RAND_04390	FALSE	5	5	5	5	5	5	3	3	3	3	3	3	5	5	5	5	5	5	9	9	9	5	5	5	3	3	3	11	11	11	FALSE	
RAND_04391	FALSE	5	5	5	5	5	5	3	3	3	9	9	9	9	9	9	11	11	11	1	1	1	5	5	5	5	5	5	11	11	11	FALSE	
RAND_04392	FALSE	5	5	5	7	7	7	11	11	11	3	3	3	1	1	1	5	5	5	9	9	9	3	3	3	7	7	7	9	9	9	FALSE	
RAND_04393	FALSE	5	5	5	3	3	3	3	3	3	11	11	11	9	9	9	11	11	11	3	3	3	7	7	7	5	5	5	5	5	5	FALSE	
RAND_04394	FALSE	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	3	3	3	5	5	5	11	11	11	11	11	11	1	1	1	FALSE	
RAND_04395	FALSE	5	5	5	5	5	5	3	3	3	7	7	7	1	1	1	7	7	7	3	3	3	9	9	9	3	3	3	11	11	11	FALSE	
RAND_04396	FALSE	5	5	5	1	1	1	3	3	3	3	3	3	11	11	11	11	11	11	5	5	5	1	1	1	7	7	7	5	5	5	FALSE	
RAND_04397	FALSE	5	5	5	3	3	3	7	7	7	3	3	3	9	9	9	11	11	11	7	7	7	7	7	7	1	1	1	3	3	3	FALSE	
RAND_04398	FALSE	5	5	5	5	5	5	11	11	11	3	3	3	7	7	7	7	7	7	3	3	3	11	11	11	11	11	11	7	7	7	FALSE	
RAND_04399	FALSE	5	5	5	7	7	7	1	1	1	3	3	3	3	3	3	7	7	7	7	7	7	7	7	7	5	5	5	1	1	1	FALSE	
RAND_04400	FALSE	5	5	5	3	3	3	7	7	7	3	3	3	5	5	5	11	11	11	11	11	11	5	5	5	11	11	11	11	11	11	FALSE	
RAND_04401	FALSE	5	5	5	9	9	9	9	9	9	1	1	1	1	1	1	9	9	9	3	3	3	3	3	3	7	7	7	11	11	11	FALSE	
RAND_04402	FALSE	5	5	5	1	1	1	3	3	3	5	5	5	9	9	9	9	9	9	7	7	7	5	5	5	9	9	9	9	9	9	FALSE	
RAND_04403	FALSE	5	5	5	3	3	3	3	3	3	11	11	11	9	9	9	5	5	5	9	9	9	5	5	5	11	11	11	3	3	3	FALSE	
RAND_04404	FALSE	5	5	5	7	7	7	3	3	3	11	11	11	9	9	9	9	9	9	3	3	3	11	11	11	9	9	9	11	11	11	FALSE	
RAND_04405	FALSE	5	5	5	1	1	1	1	1	1	11	11	11	1	1	1	1	1	1	3	3	3	11	11	11	7	7	7	5	5	5	FALSE	
RAND_04406	FALSE	5	5	5	9	9	9	7	7	7	11	11	11	7	7	7	3	3	3	9	9	9	5	5	5	9	9	9	9	9	9	FALSE	
RAND_04407	FALSE	5	5	5	5	5	5	3	3	3	9	9	9	11	11	11	1	1	1	3	3	3	7	7	7	7	7	7	11	11	11	FALSE	
RAND_04408	FALSE	5	5	5	3	3	3	7	7	7	3	3	3	7	7	7	11	11	11	9	9	9	3	3	3	9	9	9	7	7	7	FALSE	
RAND_04409	FALSE	5	5	5	11	11	11	3	3	3	1	1	1	11	11	11	11	11	11	1	1	1	7	7	7	7	7	7	5	5	5	FALSE	
RAND_04410	FALSE	5	5	5	9	9	9	9	9	9	11	11	11	3	3	3	3	3	3	5	5	5	11	11	11	5	5	5	9	9	9	FALSE	
RAND_04411	FALSE	5	5	5	3	3	3	5	5	5	5	5	5	5	5	5	3	3	3	1	1	1	3	3	3	11	11	11	1	1	1	FALSE	
RAND_04412	FALSE	5	5	5	3	3	3	3	3	3	3	3	3	1	1	1	3	3	3	7	7	7	3	3	3	11	11	11	5	5	5	FALSE	
RAND_04413	FALSE	5	5	5	3	3	3	9	9	9	9	9	9	9	9	9	11	11	11	9	9	9	5	5	5	5	5	5	9	9	9	FALSE	
RAND_04414	FALSE	5	5	5	3	3	3	3	3	3	7	7	7	3	3	3	5	5	5	11	11	11	1	1	1	3	3	3	5	5	5	FALSE	
